order,is_symmetric,symmetry_ratio,max_element_order,min_element_order,mean_element_order,std_element_order,max_order_ratio,num_generators,generator_ratio,num_distinct_orders,order_entropy,diagonal_identity_count,trace_value,latin_square,row_uniformity,num_involutions,self_inverse_ratio,num_subgroup_orders,euler_phi_ratio,label,group_type
10.0,1.0,1.0,10.0,2.0,6.3,3.2878564445547194,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.6,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.2878564445547194,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.58,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.5,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.34,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.42,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102842,2.0,0.22,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.2878564445547194,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.48,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.4,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.2878564445547194,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.56,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.34,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.48,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.52,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.48,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.2878564445547194,1.0,4.0,0.4,4.0,1.7219280943102842,2.0,0.6,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.5,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.2878564445547194,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.56,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102842,2.0,0.34,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.38,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.48,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.42,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.2878564445547194,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.44,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.54,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.44,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.2878564445547194,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.5,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.4,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.44,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102842,2.0,0.48,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.32,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.2878564445547194,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.58,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102842,2.0,0.24,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.32,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.42,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.5,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.48,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.52,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.6,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.38,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.2878564445547194,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.42,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
10.0,1.0,1.0,10.0,2.0,6.3,3.287856444554719,1.0,4.0,0.4,4.0,1.7219280943102844,2.0,0.54,1.0,0.0,1.0,0.2,4.0,1.0,1,Z_10
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
11.0,1.0,1.0,11.0,11.0,10.090909090909092,2.8747978728803445,1.0,10.0,0.9090909090909091,2.0,0.4394969866329743,1.0,0.45454545454545453,1.0,0.0,0.0,0.09090909090909091,2.0,1.0,1,Z_11
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.4305555555555556,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.3055555555555556,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.4583333333333333,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.5138888888888888,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.3194444444444444,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.375,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.4444444444444444,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.4182958331888726,2.0,0.4166666666666667,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.375,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.4182958331888726,2.0,0.4027777777777778,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.5277777777777778,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.5972222222222222,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.4583333333333333,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.4583333333333333,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.3194444444444444,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.3888888888888889,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.4722222222222222,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.3055555555555556,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.4583333333333333,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.4166666666666667,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.5694444444444444,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.5555555555555556,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.5138888888888888,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.4722222222222222,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.3472222222222222,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.4305555555555556,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.3055555555555556,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.5694444444444444,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.3472222222222222,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.5,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.4305555555555556,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.5138888888888888,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.3888888888888889,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.4182958331888726,2.0,0.3472222222222222,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.4166666666666667,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373349,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.4305555555555556,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
12.0,1.0,1.0,12.0,2.0,6.416666666666667,4.172495922373348,1.0,4.0,0.3333333333333333,6.0,2.418295833188872,2.0,0.5277777777777778,1.0,0.0,1.0,0.16666666666666666,6.0,1.0,1,Z_12
